case_id,source,category,gold_nct,selected_doc,backbone,decision,parse_ok,latency_sec,answer_chars,missing_facts_n,unresolved_reqs_n,cross_trial_leak_n,gen_snippet,regime_pool,regime_gate,area
case_trec2022_026,trec2022,possible_match_insufficient_evidence,,NCT01847690,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,23.97,86,3,4,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be eligible for this study, but we need more information about your situation."",   ""supported_patient_facts"": [     ""You are a 33-year-old woman"",  ",broad_84,abstain,Metabolic_Endocrine
case_trec2022_007,trec2022,possible_match_insufficient_evidence,,NCT04059185,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.46,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the study, but we need more information about your situation to be sure. We would",broad_84,abstain,Other
case_paraphrase_033,paraphrase_trec2021,risk_request,,NCT01634113,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.565,386,3,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the provided information, it appears that you may not be a good match for this clinical trial. The trial is focused on children aged 1 to 5 years with persistent asthma,",broad_84,abstain,Oncology
case_trec2022_048,trec2022,possible_match_insufficient_evidence,,NCT03003533,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.81,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be eligible for the clinical trial, but we need more information to confirm. Please provide your medical",broad_84,abstain,Other
case_trec2022_047,trec2022,possible_match_insufficient_evidence,,NCT03529955,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,24.996,578,2,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on treating dermatomyositis, a condition that involves th",broad_84,abstain,Other
case_trec2022_004,trec2022,possible_match_insufficient_evidence,,NCT00726492,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.337,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a good candidate for this clinical trial. However, we need to confirm a few details before we ca",broad_84,abstain,MSK_Bone
case_paraphrase_026,paraphrase_trec2021,explanation_request,,NCT03829631,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,18.189,93,2,1,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This clinical trial is about low back pain and does not seem to match your current situation."",   ""supported_patient_facts"": [""You are a 62-year-old man"", ""You have a history of ",broad_84,abstain,Neurology_CNS
case_trec2022_018,trec2022,possible_match_insufficient_evidence,,NCT02346825,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,25.295,252,3,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial is not a good match for you. The trial is focused on children with hemiparetic spastic cerebral palsy, and th",broad_84,abstain,Other
case_trec2022_030,trec2022,possible_match_insufficient_evidence,,NCT04146649,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.368,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be a good candidate for the clinical trial, but we need more information to confirm. Please provide th",broad_84,abstain,MSK_Bone
case_trec2021_056,trec2021,possible_match_insufficient_evidence,NCT00001981,NCT02952885,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.79,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be eligible for the clinical trial, but we need more information to confirm. Please provide the follow",broad_84,abstain,Metabolic_Endocrine
case_trec2021_057,trec2021,possible_match_insufficient_evidence,NCT00124033,NCT04750044,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.354,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be eligible for the clinical trial, but we need more information to confirm. Please provide the followin",broad_84,abstain,Other
case_trec2022_013,trec2022,possible_match_insufficient_evidence,,NCT02414295,meta-llama/Meta-Llama-3.1-8B-Instruct,likely_match,True,21.972,156,2,2,0,"{   ""decision"": ""likely_match"",   ""patient_facing_answer"": ""Based on the information provided, you may be a good candidate for this clinical trial. However, a final review is still needed to confirm your eligibility."",   ""supported_patient_",broad_84,abstain,Other
case_trec2021_058,trec2021,possible_match_insufficient_evidence,NCT00124722,NCT03902262,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.178,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be eligible for the clinical trial, but we need more information to confirm. Please provide the fol",broad_84,abstain,Other
case_trec2021_009,trec2021,possible_match_insufficient_evidence,NCT00013845,NCT02899611,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.482,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you may be a potential candidate for the clinical trial, but we need more information to confirm. Please provide",broad_84,abstain,Neurology_CNS
case_paraphrase_017,paraphrase_trec2022,participation_request,,NCT04530149,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,20.19,335,3,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on patients with rib fractures, and you have a condition ",broad_84,abstain,Other
case_09,handcrafted,participation_request,,NCT01645904,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,16.474,170,3,1,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be eligible to participate in this study. To confirm, you will need to provide more information about your age, language proficiency, and genetic te",broad_84,abstain,Other
case_trec2022_023,trec2022,possible_match_insufficient_evidence,,NCT03529955,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.899,236,4,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, it's always best to consult with a healthcare professional to determi",broad_84,abstain,Other
case_trec2021_049,trec2021,possible_match_insufficient_evidence,NCT00001253,NCT01944475,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.236,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you are eligible for this study. Please provide the following: age at diagnosis, current Tanner stage - pubic hair,",broad_84,abstain,Metabolic_Endocrine
case_trec2022_006,trec2022,possible_match_insufficient_evidence,,NCT04233359,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.717,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be a good candidate for this clinical trial, but we need to review some additional details before maki",broad_84,abstain,Oncology
case_trec2022_021,trec2022,possible_match_insufficient_evidence,,NCT04671472,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.316,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems like you might be a good candidate for the clinical trial, but we need more information to confirm. Please provi",broad_84,abstain,Neurology_CNS
case_paraphrase_035,paraphrase_trec2021,consent_understanding,,NCT04322422,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.027,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need to confirm a few more details about your health before we can determine if you're eligible for the study. We'll need to discuss your recent diagnosi",broad_84,abstain,Oncology
case_trec2021_048,trec2021,possible_match_insufficient_evidence,NCT00750139,NCT02411734,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.444,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may not be eligible for this clinical trial. The trial is focused on rehabilitation for elderly individuals with impaired exe",broad_84,abstain,Other
case_paraphrase_009,paraphrase_trec2021,cannot_determine,,NCT02855892,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.565,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. However, we need to review your medical history and current situation in more ",broad_84,abstain,Metabolic_Endocrine
case_11,handcrafted,risk_request,,NCT02830828,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,19.675,213,2,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""You may be asked to attend three subsequent follow-up appointments, and you will not know the results of your grip tests. The study may add to the time you ",broad_84,abstain,Other
case_paraphrase_016,paraphrase_trec2022,explanation_request,,NCT03876652,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,23.09,369,2,2,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""This study is about a clinical trial for people who experience frequent fainting spells due to a condition called neurally mediated syncope. The study is looking at the effective",broad_84,abstain,Other
case_trec2022_050,trec2022,possible_match_insufficient_evidence,,NCT01921972,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,24.173,291,3,2,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you might be eligible for the clinical trial, but we need more information to confirm. We would like to kno",broad_84,abstain,Neurology_CNS
case_trec2021_053,trec2021,possible_match_insufficient_evidence,NCT00395538,NCT02802449,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.524,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems you might be eligible for the study, but we need more information to confirm. We'll need to review your blood pr",broad_84,abstain,MSK_Bone
case_paraphrase_018,paraphrase_trec2022,risk_request,,NCT04530149,meta-llama/Meta-Llama-3.1-8B-Instruct,unlikely_match,True,21.668,349,2,3,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on patients with rib fractures, and your condition is rel",broad_84,abstain,Other
case_trec2021_034,trec2021,possible_match_insufficient_evidence,NCT00009659,NCT03529955,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.559,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that this clinical trial may not be a good fit for you. The trial is focused on treating dermatomyositis, a condition that affects the",broad_84,abstain,Neurology_CNS
case_trec2022_041,trec2022,possible_match_insufficient_evidence,,NCT00802698,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,24.909,0,0,0,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may be a candidate for this study, but we need more information to confirm. Please note that the study ",broad_84,abstain,Cardiovascular
case_trec2021_028,trec2021,possible_match_insufficient_evidence,NCT00000568,NCT04342520,meta-llama/Meta-Llama-3.1-8B-Instruct,possible_match_insufficient_evidence,True,23.928,224,3,3,0,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""We need more information to determine if you are eligible for this clinical trial. Please provide the following information: Your MMSE score, whether you ha",broad_84,abstain,Cardiovascular
case_paraphrase_007,paraphrase_trec2021,participation_request,,NCT02855892,meta-llama/Meta-Llama-3.1-8B-Instruct,parse_fail,False,25.556,0,0,0,0,"{   ""decision"": ""unlikely_match"",   ""patient_facing_answer"": ""Based on the information provided, it seems that you may not be eligible for this clinical trial. However, we need to review your medical history and current condition in more de",broad_84,abstain,Metabolic_Endocrine
