instance_id,trial_id,gold_label,gold_class,pred_decision,pred_class,parse_ok,gen_snippet
nli4pr_test_1475,NCT01120626,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to meet some of the eligibility criteria for this clinical trial, but we need to check a few things before we can decide if he qualifies."",   ""supported_patient_facts"": [""confirmed genetic diagnosis of"
nli4pr_test_420,NCT04777188,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you've shared, you seem to fit some criteria for this trial, but we need more details to confirm your eligibility. We will check if your heart condition meets the required standards."",   ""sup"
nli4pr_test_1216,NCT02917460,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to meet most of the eligibility criteria for this trial, but we need more information about his specific condition and how it affects his health."",   ""supported_patient_facts"": [     ""His vaccinations "
nli4pr_test_111,NCT03145922,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit some criteria for the trial, but we need more details to fully determine if you can join. Please let us know if you have any other health conditions or if you've"
nli4pr_test_1343,NCT01839682,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your information. We have some matches with the trial's criteria, but we need more details to confirm if you can participate. Please let us know if you meet the following conditions:"",   ""suppor"
nli4pr_test_865,NCT03209895,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to fit well with the inclusion criteria for this trial, but there are some details we need to confirm. We'll check if your symptoms align with the study's requirements "
nli4pr_test_1333,NCT04326374,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your daughter seems to have some characteristics that might make her eligible for the trial, but we need more information to confirm. We will check if she meets all the necessary criteria."",   ""supported_patient_fact"
nli4pr_test_1018,NCT00627523,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your daughter seems to have some medical conditions that might make it difficult to participate in this clinical trial. We need more information to decide if she can join."",   ""supported_patient_facts"": [""She is 9 ye"
nli4pr_test_1331,NCT00523666,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, it seems like you might be eligible for the clinical trial, but there are some details we need to check further."",   ""supported_patient_facts"": [""you are 70 years old"", ""you hav"
nli4pr_test_798,NCT01885000,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your details. We need to check a few things before we can decide if you're eligible for the trial."",   ""supported_patient_facts"": [     ""you are 41 years old"",     ""you have a clinical diagnosis"
nli4pr_test_1416,NCT04100759,contradiction,mismatch,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health information. Based on what you've told me, you seem to fit well with the age and general health criteria for this trial. However, we need more details about your medical history, esp"
nli4pr_test_310,NCT03007550,entailment,match,cannot_determine,undetermined,False,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your situation. Based on the information you provided, we can see that you meet some of the eligibility criteria for this trial, but there are some details we need to check further."",   ""support"
nli4pr_test_1210,NCT01993342,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in this trial."",   ""supported_patient_facts"": [     ""you are 47 years old"",     ""you have osteoarthritis of the kne"
nli4pr_test_936,NCT02995356,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, your case seems to fit some criteria for this trial, but we need more details to confirm if you can participate. Please let us know if you have any additional information."",   """
nli4pr_test_589,NCT04517422,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the criteria for this clinical trial, but we need more details to confirm your eligibility. Please provide any additional information we might need."",  "
nli4pr_test_759,NCT00832312,contradiction,mismatch,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Thank you for sharing your health details. We need more information to decide if you can participate in this trial."",   ""supported_patient_facts"": [     ""you are 47 years old"",     ""you have osteoarthritis of the kne"
nli4pr_test_1169,NCT04393558,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Based on the information you provided, you seem to meet some of the criteria for the trial, but we need more details to confirm your eligibility."",   ""supported_patient_facts"": [""you were feeling very sick with sympt"
nli4pr_test_1335,NCT01380964,entailment,match,possible_match_insufficient_evidence,match,True,"{   ""decision"": ""possible_match_insufficient_evidence"",   ""patient_facing_answer"": ""Your son seems to have Duchenne muscular dystrophy, which matches one of the inclusion criteria for this clinical trial. However, we need more information to confirm if he meets all the necessary requirements. We'll "
